id,created_at,geo_coords,hashtag,place_coords,place_name,retweet_count,source,text,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count
970004004611678211,2018-03-03 18:32:31,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@robreiner @PrincessBravato I second to that Rob! GOP are cowards!,,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
970003804572729344,2018-03-03 18:31:43,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,"@realDonaldTrump This is America. We have the rights if we choose to, not stand or pledge to the US flag. There are… https://t.co/7N9mUd4Upd",,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
970003660510978048,2018-03-03 18:31:09,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,@Emperor37ANofSF Mahalo for listening! Congrats to your cousin!,Hawaii's Feel Good Island Music Station 94.7 Hilo / 101.5FM Kona plays the best Island and hawaiian Music.,387,2355,0,19424091,67,"Hilo, HI",KWXX FM,KWXX,3615
970002488198746113,2018-03-03 18:26:29,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@realDonaldTrump POTUS is a crook! And his Mafia family are crooks! Bunch of crooks in our WH😡,,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
970001181056565248,2018-03-03 18:21:17,"19.430000, -155.620000",,"[[-178.443593, 18.86546], [-178.443593, 28.517269], [-154.755792, 28.517269], [-154.755792, 18.86546]]",Hawaii,0,QuakeSOS,"Mag: 3.2 - Depth: -1 km - UTC 6:10 PM - Island Of Hawaii, Hawaii - EMSC Info: https://t.co/yAn5k08OmT",Quick worldwide Earthquake and I Have Felt It tweets Magn. 2.5 or more + earthquake news - Background Haiti Wikipedia - CC allow. but only with links! - TRY US,0,1262,0,912447782,119,World,Earthquake Report,Quake_Tracker,335128
970001179450204163,2018-03-03 18:21:17,"19.430000, -155.620000",,"[[-178.443593, 18.86546], [-178.443593, 28.517269], [-154.755792, 28.517269], [-154.755792, 18.86546]]",Hawaii,0,QuakeSOS,"Mag: 3.2 - Depth: -1 km - UTC 6:10 PM - Island Of Hawaii, Hawaii - EMSC Info: https://t.co/pzElZNsotl",Quick earthquake and I Have Felt It tweets M2.5+ for Hawaii and part of the Pacific Ocean ONLY - Background Haiti Wikipedia - CC allowed but only with links!,0,62,0,999042325,3,Hawaii,HI Earthquake Report,Quake_TrackerHI,3961
970000821554327552,2018-03-03 18:19:52,"19.399230, -155.287000",thisisourchurch,"[[-178.443593, 18.86546], [-178.443593, 28.517269], [-154.755792, 28.517269], [-154.755792, 18.86546]]",Hawaii,0,Instagram,Running Kilauea Caldera w my Son. #thisisourchurch @ Hawai'i Volcanoes National Park https://t.co/nYwxswm8d8,"US Army (retired), Husband, Dad, Endurance Athlete, Student",46,52,0,1566457476,0,"Tacoma, WA",David Hsu,davidhsu236,47
970000689891041280,2018-03-03 18:19:20,"19.501000, -154.953000",,"[[-154.964517, 19.483084], [-154.964517, 19.517724], [-154.924167, 19.517724], [-154.924167, 19.483084]]",Pahoa,0,Instagram,Decaf coffee only works if you throw it at people.☕ . 💚The original Model-T was designed to run… https://t.co/3hxA7rDsXu,Born in Wyoming 307 Exploring the world currently Hawaii. Chronic Lyme Disease 11 years. Lyme disease free 2015.,5,92,0,22654969,1,"Hawaii, USA",Aspen Tree Crabb,AspenTreeCrabb1,2134
969998654273540096,2018-03-03 18:11:15,,,"[[-155.024136, 19.539572], [-155.024136, 19.619759], [-154.931512, 19.619759], [-154.931512, 19.539572]]",Hawaiian Paradise Park,0,Twitter for Android,Josh Allen plays with a chip on his shoulder.  From JUCO to Wyoming to being underrated in the draft.  He wants to… https://t.co/vrat8dLkfJ,snapchat:katoa_77 Instagram:ChairmanJimmy435   venture capitalist,31937,904,0,2797118324,38,"Puna, Hawaii",Broseph Smith,ComradeJim,73598
969998510023049216,2018-03-03 18:10:41,"19.707094, -155.088487",Hilo; job; SocialSciences; Hiring; CareerArc,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"If you're looking for work in #Hilo, HI, check out this #job: https://t.co/A16ql18CDn #SocialSciences #Hiring #CareerArc",Follow this account for geo-targeted Social Sciences job tweets in USA. Need help? Tweet us at @CareerArc!,0,249,0,92694193,330,USA,TMJ-USA SocSci Jobs,tmj_usa_socsci,503
969996372756783104,2018-03-03 18:02:11,"19.707094, -155.088487",hiring; Hilo; Nursing; Job; Jobs; CareerArc,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"Want to work at BAYADA? We're #hiring in #Hilo, HI! Click for details: https://t.co/oQMDRGrmDc #Nursing #Job #Jobs #CareerArc",Follow this account for geo-targeted Healthcare-Nursing job tweets in Hawaii Non-Metro. Need help? Tweet us at @CareerArc!,0,413,0,22873458,31,Hawaii,TMJ-HI Nursing Jobs,tmj_hi_nursing,15
969995869075390464,2018-03-03 18:00:11,"19.663001, -155.981305",job; Labor; KailuaKona; Hiring; CareerArc,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,TweetMyJOBS,"Join the UPS team! See our latest #job opening here: https://t.co/jNORjmw2Fw #Labor #KailuaKona, HI #Hiring #CareerArc",Follow this account for geo-targeted General Labor job tweets in Hawaii Non-Metro. Need help? Tweet us at @CareerArc!,0,288,0,118676555,6,Hawaii,TMJ-HI Labor Jobs,tmj_HI_LABOR,6
969994857300213760,2018-03-03 17:56:10,"19.645270, -155.994909",hiring; job; job; career,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,TweetMyJOBS,We're #hiring! Read about our latest #job opening here: Store Counter Sales - #job #career https://t.co/GJ9tcMz9Yd… https://t.co/lqKMT2tMtf,Follow this account for geo-targeted Sales job tweets in Hawaii Non-Metro. Need help? Tweet us at @CareerArc!,0,352,0,67487139,52,Hawaii,TMJ-HI Sales Jobs,tmj_hi_sales,20
969994822604881920,2018-03-03 17:56:01,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,@mandybastin No shit...,Takin it a day at a time. Finished up school as a X-Ray Tech and just livin life.. Huge UK and Baltimore Ravens fan. Anything outdoors..,1222,154,0,72598573,3,"Hilo, HI",Randy Tucker,tuck187,5859
969989721567854592,2018-03-03 17:35:45,,,"[[-155.024136, 19.539572], [-155.024136, 19.619759], [-154.931512, 19.619759], [-154.931512, 19.539572]]",Hawaiian Paradise Park,0,Twitter for Android,That Wyoming qb can sling that rock.,snapchat:katoa_77 Instagram:ChairmanJimmy435   venture capitalist,31937,904,0,2797118324,38,"Puna, Hawaii",Broseph Smith,ComradeJim,73598
969989338770518016,2018-03-03 17:34:14,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@DonaldJTrumpJr He will go down as the greatest President ever. History will prove that this man can and saved our… https://t.co/sRcR5I1gLr,,73244,837,0,706235418631499776,28,,Janice,Janice01872236,34766
969986635503828992,2018-03-03 17:23:30,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Tweetbot for iΟS,@ByJasonKlein @ScribblingOn My sister was one of the first girls to play baseball with the boys where we lived back… https://t.co/OKvTvl9hj0,Director of Engineering @Hypothes_is,40417,4490,0,14824675,219,"Portland, OR",Andrew Hedges 🏡,segdeha,27415
969984341253136385,2018-03-03 17:14:23,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Tweetbot for iΟS,"@noopkat In Sweden on January 1, they asked me detailed questions about my return trip. Separately, they asked my 8… https://t.co/R69xerGlad",Director of Engineering @Hypothes_is,40417,4490,0,14824675,219,"Portland, OR",Andrew Hedges 🏡,segdeha,27415
969977959841808389,2018-03-03 16:49:01,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,6,Twitter for iPhone,I just want to sleep,,5043,812,0,3260644172,0,T,D🍭,daniellekawehi,23019
969977582396489729,2018-03-03 16:47:31,,robertjohncook,"[[-155.936765, 19.469757], [-155.936765, 19.51223], [-155.89433, 19.51223], [-155.89433, 19.469757]]",Captain Cook,0,Twitter for iPhone,‘Life is a spiritual translation revealing the person we are designed to be.’ - #robertjohncook https://t.co/1Skn144TYZ,Free Spirit,86,58,0,285555348,5,"Kona, Hawai'i",Robert John Cook,RobertJohnCook,6193
969977233375932416,2018-03-03 16:46:08,"19.493320, -155.917760",robertjohncook,"[[-155.936765, 19.469757], [-155.936765, 19.51223], [-155.89433, 19.51223], [-155.89433, 19.469757]]",Captain Cook,0,Instagram,‘Life is a spiritual translation revealing the person we are designed to be.’ - #robertjohncook… https://t.co/Tsx1WLTx2V,Free Spirit,86,58,0,285555348,5,"Kona, Hawai'i",Robert John Cook,RobertJohnCook,6193
969977014202417153,2018-03-03 16:45:16,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Tweetbot for iΟS,"@brianarn Took me 3 years of living there to finally get it, but it wasn’t the first part I found hard!",Director of Engineering @Hypothes_is,40417,4490,0,14824675,219,"Portland, OR",Andrew Hedges 🏡,segdeha,27415
969964041694191617,2018-03-03 15:53:43,,,"[[-155.024136, 19.539572], [-155.024136, 19.619759], [-154.931512, 19.619759], [-154.931512, 19.539572]]",Hawaiian Paradise Park,1,Twitter for Android,A presidential milestone: Trump has spent 100 days in office at one of his golf clubs  https://t.co/X8yAv5eNt2,"American,Woman,Mother,Native American,Jewish,Disabled,Rape Survivor,3rd Generation growing up near Mexican Border,Bewildered how to explain Trump to my daughter",32757,362,0,834570728808656896,1,"Hawaiian Paradise Park, HI",Jennifer Parkey,ParkeyJennifer,53709
969963770532397056,2018-03-03 15:52:38,,,"[[-155.987927, 19.59724], [-155.987927, 19.634302], [-155.943821, 19.634302], [-155.943821, 19.59724]]",Holualoa,0,Twitter for iPad,Trending via Here's Why Environmentalists Are Cheering The Latest Burger At Sonic Drive-In https://t.co/cRPn4XC2xU,,50,113,0,184111245,0,,Produce Rocks!,ProduceRocks,381
969955680831537153,2018-03-03 15:20:29,"19.399230, -155.287000",,"[[-178.443593, 18.86546], [-178.443593, 28.517269], [-154.755792, 28.517269], [-154.755792, 18.86546]]",Hawaii,0,Instagram,"New Post Day This picture was taken right before jer11scherer locked the keys in our rental car,… https://t.co/X1dPqOLpdw",Author & Empowerment Coach:  Get unstuck! Rediscover your dreams and build the foundation for a life of purpose and fulfillment.,1824,408,0,3839269514,47,"Minneapolis, MN",Holly Scherer,hollyascherer,2410
969951370571689984,2018-03-03 15:03:22,"19.707094, -155.088487",hiring; Clerical; Hilo; Job; Jobs; CareerArc,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"We're #hiring! Click to apply: Administrative Coordinator - https://t.co/ZxLvHrkCLr #Clerical #Hilo, HI #Job #Jobs #CareerArc",Follow this account for geo-targeted Office/Clerical job tweets in USA. Need help? Tweet us at @CareerArc!,0,524,0,43682415,424,USA,TMJ-USA Cleric. Jobs,tmj_usa_cler,2497
969929861123907584,2018-03-03 13:37:53,"19.639994, -155.996926",job; KailuaKona; CustomerService; Hiring,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,TweetMyJOBS,"Can you recommend anyone for this #job in #KailuaKona, HI? https://t.co/4YGF85Sf4L #CustomerService #Hiring",Decision Toolbox has been recruiting differently for 20 years. Follow us  @DtoolboxJobs or on Facebook @dtoolboxcareers,6,1453,0,1058710904,296,"Irvine, CA",DecisionToolbox Jobs,DToolboxJobs,7208
969928914314264576,2018-03-03 13:34:08,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,this jet lag will be the death of me 😴😳,add me on snap :) love2life,4159,279,0,473651395,2,,Rachael :),griffin_rachael,2591
969927500871577600,2018-03-03 13:28:31,"19.707094, -155.088487",Hilo; job; Clerical; Hiring,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"If you're looking for work in #Hilo, HI, check out this #job: https://t.co/HLWrtjcik1 #Clerical #Hiring","When you do work that matters, it matters where you work. Find out why we ❤ what we do http://www.bayada.com/love",1,522,0,889599440,544,"Moorestown, NJ",Join BAYADA,JoinBAYADA,43638
969924384994439168,2018-03-03 13:16:08,"19.643719, -155.998178",,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Instagram,Orange you just ♡LOVELY♡? 2 SWEET little drawers in @ Not Too Shabby! @ Not Too Shabby https://t.co/zyDN1devuD,"We are a quality consignment Furniture and Home Decor Boutique located in beautiful Kailua Kona, Hawaii. We also NOW carry NEW UNIQUE GIFTS for all the family!",241,2,0,278209145,0,"Kailua Kona, Hi",#NotTooShabbyHawaii,HAIDAGIRL626,453
969922919924035585,2018-03-03 13:10:19,"19.729722, -155.090000",hiring; job; CustomerService; Hilo,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"We're #hiring! Read about our latest #job opening here: Customer Service Associate - https://t.co/Fj8gPDUe0P #CustomerService #Hilo, HI",Decision Toolbox has been recruiting differently for 20 years. Follow us  @DtoolboxJobs or on Facebook @dtoolboxcareers,6,1453,0,1058710904,296,"Irvine, CA",DecisionToolbox Jobs,DToolboxJobs,7208
969921142034128896,2018-03-03 13:03:15,,,"[[-155.024136, 19.539572], [-155.024136, 19.619759], [-154.931512, 19.619759], [-154.931512, 19.539572]]",Hawaiian Paradise Park,0,Twitter for iPhone,I still can’t believe Nickleback’s doing a day at warped. That’s so fucking funny to me lmao,Every branch will bear its fruit.,18119,184,0,198603635,0,"Keaau, HI",I'm A Skeleton,Sir_Slender_Man,11517
969916411102429184,2018-03-03 12:44:27,"19.707094, -155.088487",Hilo; Nursing; Job; Jobs; Hiring,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,TweetMyJOBS,"Want to work in #Hilo, HI? View our latest opening: https://t.co/CLfGCnBCTD #Nursing #Job #Jobs #Hiring","When you do work that matters, it matters where you work. Find out why we ❤ what we do http://www.bayada.com/love",1,522,0,889599440,544,"Moorestown, NJ",Join BAYADA,JoinBAYADA,43638
969915298596847618,2018-03-03 12:40:01,,ParadiseHawaii,"[[-155.024136, 19.539572], [-155.024136, 19.619759], [-154.931512, 19.619759], [-154.931512, 19.539572]]",Hawaiian Paradise Park,0,Twitter for iPhone,This is real Hawaii～ #ParadiseHawaii https://t.co/49DRZuXvYG,,18,5,0,812259200684277760,0,Taipei Taiwan,CK Po 卜重光,ckpo0918778868,21
969895185290153984,2018-03-03 11:20:06,"19.520833, -155.922500",hiring; job,"[[-155.94026, 19.509808], [-155.94026, 19.530603], [-155.914778, 19.530603], [-155.914778, 19.509808]]",Kealakekua,0,TweetMyJOBS,We're #hiring! Read about our latest #job opening here: Customer Service Associate - https://t.co/JSvLlWNpLb… https://t.co/FiflfgDUgB,Decision Toolbox has been recruiting differently for 20 years. Follow us  @DtoolboxJobs or on Facebook @dtoolboxcareers,6,1453,0,1058710904,296,"Irvine, CA",DecisionToolbox Jobs,DToolboxJobs,7208
969893275925585920,2018-03-03 11:12:31,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,Survived another week 📚,#LLDM✡ UHH|Student-Athlete,73393,1305,0,2320931094,13,Hawaii/Cali,Jonathan Garcia,that_1_Garcia10,36599
969886030802255872,2018-03-03 10:43:44,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,"A, b, honor roll....",you know me.,1578,303,0,55505431,2,"Hilo, HI",🌊🌊🌊,WAVEGOD4EVA,21161
969885651054182405,2018-03-03 10:42:13,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,"Shoot your shot, or get the fuck over it &amp; move on.",TRAVIS E.♡,37875,369,0,71421558,3,"Hilo, HI",ѕαєѕнα.,saesherrr,26606
969883799608745984,2018-03-03 10:34:52,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@realDonaldTrump What???,,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
969883763818692608,2018-03-03 10:34:43,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,You say my name when I’m hittin that 🤤,Country Hip-Hop/Rap R&B/Soul,92,35,0,823424155861168129,0,"Hilo, HI",Kortni Mehau,kortniamehau,38
969883705773707264,2018-03-03 10:34:29,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@4everNeverTrump Hmmm...sounds fishy to me.,,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
969882979995598848,2018-03-03 10:31:36,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@realDonaldTrump Traitor🤥,,4896,85,0,713651563357581312,1,,Lynn Sermons,lynnsermons58,3177
969881071511683073,2018-03-03 10:24:01,,,"[[-155.184552, 19.656471], [-155.184552, 19.738955], [-154.990994, 19.738955], [-154.990994, 19.656471]]",Hilo,0,Twitter for iPhone,“It’s a fake phone.” 😂 https://t.co/m5wKtnfXax,you know me.,1578,303,0,55505431,2,"Hilo, HI",🌊🌊🌊,WAVEGOD4EVA,21161
969880104795975680,2018-03-03 10:20:11,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,1,Twitter for iPhone,"i know i’m ugly n short but listen, i have an excellent taste in music n i’m moderately funny",i brought the love,30413,1153,0,313673764,10,"Kailua-Kona, HI | Ft Wayne, IN",LOVE,ChaseFromHawaii,69358
969877002596491264,2018-03-03 10:07:51,,,"[[-156.008921, 19.615529], [-156.008921, 19.71363], [-155.961578, 19.71363], [-155.961578, 19.615529]]",Kailua,0,Twitter for iPhone,@KarlyAM__ I willed it &amp; i too hope i get laid today. thank u for ur kind words,i brought the love,30413,1153,0,313673764,10,"Kailua-Kona, HI | Ft Wayne, IN",LOVE,ChaseFromHawaii,69358
